"comp_A","comp_B","r_value","n"
"KO","NTAP",0.54423678051047,252
"KO","NTRS",0.444854278088922,252
"KO","NU",0.600415975909476,252
"KO","NUE",-0.0268444567215795,252
"KO","NVDA",0.351396753712596,252
"KO","NWL",0.578154701845977,252
"KO","NWSA",-0.530067467787139,252
"KO","OI",-0.560325498173742,252
"KO","OKE",-0.365513247507005,252
"KO","OMC",0.415323986636013,252
"KO","ORCL",0.261837729913114,252
"KO","ORLY",0.438212644916441,252
"KO","OXY",-0.40300911739665,252
"KO","PAYX",0.558352467607247,252
"KO","PBCT",0.336604656979605,252
"KO","PBI",-0.394171027687485,252
"KO","PCAR",0.212479275145468,252
"KO","PCG",0.532304305937883,252
"KO","PCL",0.0928576068340036,252
"KO","PCLN",-0.46257290667406,252
"KO","PCP",-0.354081830054996,252
"KO","PCS",-0.691274921468929,252
"KO","PDCO",0.519495063449763,252
"KO","PEG",0.514459142011422,252
"KO","PEP",0.757455037733269,252
"KO","PETM",0.474528223229384,252
"KO","PFE",0.306064976586382,252
"KO","PFG",0.575192080166581,252
"KO","PG",0.699415770114415,252
"KO","PGR",0.591994613775638,252
"KO","PH",0.209567629075894,252
"KO","PHM",0.440491208243183,252
"KO","PKI",-0.141917006967457,252
"KO","PLD",0.248449524154312,252
"KO","PLL",0.471355019528597,252
"KO","PM",0.323149008509932,252
"KO","PNC",0.335417971459723,252
"KO","PNR",-0.563926402661557,252
"KO","PNW",0.588907501191462,252
"KO","POM",0.527228890405807,252
"KO","PPG",0.423730417123676,252
"KO","PPL",0.637090726754439,252
"KO","PRGO",0.474546120798931,252
"KO","PRU",0.157429427723124,252
"KO","PSA",0.441894674211266,252
"KO","PSX",-0.44337562993108,252
"KO","PWR",-0.397603146583936,252
"KO","PX",-0.112582532921517,252
"KO","PXD",-0.506895479808585,252
"KO","QCOM",-0.398730283710102,252
"KO","QEP",-0.530191302127109,252
"KO","R",0.518710096239849,252
"KO","RAI",0.543655738605754,252
"KO","RDC",-0.547086184258361,252
"KO","RF",-0.213573757171288,252
"KO","RHI",0.56035891098789,252
"KO","RHT",0.505356151912946,252
"KO","RL",0.398927171460078,252
"KO","ROK",-0.4518750739775,252
"KO","ROP",0.457168790035576,252
"KO","ROST",0.481845040162281,252
"KO","RRC",-0.545597648124066,252
"KO","RRD",0.0739405399309049,252
"KO","RSG",0.614789499449082,252
"KO","RTN",0.526962591389091,252
"KO","S",-0.613436991699782,252
"KO","SAI",-0.167291257685903,252
"KO","SBUX",0.333706574060393,252
"KO","SCG",0.518523648562536,252
"KO","SCHW",0.426978124367913,252
"KO","SE",-0.292531510009273,252
"KO","SEE",0.450842988705674,252
"KO","SHW",0.491767004387467,252
"KO","SIAL",0.695881851174482,252
"KO","SJM",0.242215390687371,252
"KO","SLB",-0.388522504956277,252
"KO","SLM",0.45147609436768,252
"KO","SNA",0.513432476983649,252
"KO","SNDK",0.214731411106375,252
"KO","SNI",-0.0614874869675877,252
"KO","SO",0.615791710583753,252
"KO","SPG",0.52764103879874,252
"KO","SPLS",0.435294864408012,252
"KO","SRCL",0.505220877418206,252
"KO","SRE",0.7205589062746,252
"KO","STI",0.26972794347659,252
"KO","STJ",0.265712623492283,252
"KO","STT",0.632674715488805,252
"KO","STX",0.61480172247252,252
"KO","STZ",0.417983702363018,252
"KO","SWK",0.555575488345699,252
"KO","SWN",-0.554363445949335,252
"KO","SWY",0.609868488211835,252
"KO","SYK",0.587267605988911,252
"KO","SYMC",0.67557071849586,252
"KO","SYY",0.691119098305408,252
"KO","T",0.0568408784584712,252
"KO","TAP",0.706459256052819,252
"KO","TDC",-0.0203164615371945,252
"KO","TE",0.614785545862701,252
"KO","TEG",0.653325764819234,252
"KO","TEL",0.173056431737201,252
"KO","TER",0.229079459634269,252
"KO","TGT",0.485379337686017,252
"KO","THC",0.131471667584679,252
"KO","TIE",-0.212551039174298,252
"KO","TIF",0.350065613845848,252
"KO","TJX",0.488797439512134,252
"KO","TMK",0.041248213862297,252
"KO","TMO",0.352722001813828,252
"KO","TRIP",-0.399137445410973,252
"KO","TROW",0.344260566165915,252
"KO","TRV",0.61020977143147,252
"KO","TSN",0.254324791112642,252
"KO","TSO",0.480693413226269,252
"KO","TSS",0.312401586345828,252
"KO","TWC",0.339392976909822,252
"KO","TWX",0.527687433643718,252
"KO","TXN",0.451937341434141,252
"KO","TXT",0.289919856023155,252
"KO","TYC",0.130652814086903,252
"KO","UNH",0.478224864267973,252
"KO","UNM",-0.087033286325747,252
"KO","UNP",0.693051495461015,252
"KO","UPS",0.570547857961044,252
"KO","URBN",-0.214882805676461,252
"KO","USB",0.46633425937181,252
"KO","UTX",-0.0473786024549319,252
"KO","V",0.525758303102201,252
"KO","VAR",0.309352502258154,252
"KO","VFC",0.636441765704591,252
"KO","VIAB",-0.526691404122764,252
"KO","VLO",-0.282338715877228,252
"KO","VMC",0.127402038835267,252
"KO","VNO",0.436916440301443,252
"KO","VRSN",0.428937940246968,252
"KO","VTR",0.482824646482892,252
"KO","VZ",0.332439374867392,252
"KO","WAG",-0.0120276685047204,252
"KO","WAT",0.251790194084447,252
"KO","WDC",0.511562863385072,252
"KO","WEC",0.459782364375994,252
"KO","WFC",0.568801170704652,252
"KO","WFM",0.214277302505338,252
"KO","WHR",0.459803219441328,252
"KO","WIN",0.054454349982873,252
"KO","WLP",0.738749069013246,252
"KO","WM",0.55144078471283,252
"KO","WMB",0.187583938647161,252
"KO","WMT",0.581804845099064,252
"KO","WPI",0.656009711944162,252
"KO","WPX",-0.396409826490784,252
"KO","WU",0.383838308870821,252
"KO","WY",0.699670223881081,252
"KO","WYN",0.498016377998839,252
"KO","WYNN",-0.482366125813059,252
"KO","X",0.114775313217501,252
"KO","XEL",0.568288195918186,252
"KO","XL",0.562431811281032,252
"KO","XLNX",-0.372197550764268,252
"KO","XOM",-0.355571660643959,252
"KO","XRAY",0.566338816854839,252
"KO","XRX",0.65793214319217,252
"KO","XYL",0.0320780428877887,252
"KO","YHOO",0.68281330083164,252
"KO","YUM",-0.000377237889324852,252
"KO","ZION",-0.354992841037614,252
"KO","ZMH",0.554664096583784,252
"KR","KRFT",0.755931420426468,252
"KR","KSS",0.877451046103065,252
"KR","L",-0.718745021477136,252
"KR","LEG",0.968805635194204,252
"KR","LEN",0.897500840066392,252
"KR","LH",0.882308205313367,252
"KR","LLL",0.731373103527002,252
"KR","LLTC",0.412719766181048,252
"KR","LLY",0.933530836413748,252
"KR","LM",0.899746713067783,252
"KR","LMT",0.946382324469664,252
"KR","LNC",0.769963387026941,252
"KR","LO",0.898563970329039,252
"KR","LOW",0.981570306610419,252
"KR","LRCX",0.761853811622338,252
"KR","LSI",-0.853948138605557,252
"KR","LUK",-0.68144420883572,252
"KR","LUV",0.94853335532776,252
"KR","LYB",-0.536124270766225,252
"KR","M",0.861526892306604,252
"KR","MA",0.88526225926467,252
"KR","MAR",0.912640831551911,252
"KR","MAS",0.915937364800624,252
"KR","MAT",-0.92013261351223,252
"KR","MCD",-0.135370486512979,252
"KR","MCHP",0.303892517569163,252
"KR","MCK",0.952339527153622,252
"KR","MCO",0.763054384539479,252
"KR","MDLZ",0.0941736526768488,252
"KR","MDT",0.963063329610115,252
"KR","MET",-0.164093730257408,252
"KR","MJN",0.813456097565039,252
"KR","MKC",0.755204050186094,252
"KR","MMC",0.877257850219396,252
"KR","MMM",0.934152178644454,252
"KR","MNST",0.954293809308687,252
"KR","MO",0.936584480951022,252
"KR","MON",0.367176117846878,252
"KR","MOS",0.186760456724615,252
"KR","MPC",0.649230577668772,252
"KR","MRK",0.496669414760518,252
"KR","MRO",-0.85279263539753,252
"KR","MS",0.797465724860522,252
"KR","MSFT",0.329648487252989,252
"KR","MSI",0.436099565872933,252
"KR","MTB",0.311347897942474,252
"KR","MU",0.137673363351385,252
"KR","MUR",-0.825524521843421,252
"KR","MWV",0.892776617170826,252
"KR","MYL",0.843449212446393,252
"KR","NBL",-0.887261935938238,252
"KR","NBR",-0.864910821897251,252
"KR","NDAQ",0.933075229558958,252
"KR","NE",-0.869591358504203,252
"KR","NEE",0.81526843600061,252
"KR","NEM",-0.292183711138946,252
"KR","NFLX",0.125685309308648,252
"KR","NFX",-0.4931300773994,252
"KR","NI",0.891693730663008,252
"KR","NKE",0.880655270327694,252
"KR","NOC",0.977638842713895,252
"KR","NOV",-0.86490963497435,252
"KR","NRG",-0.848186410178184,252
"KR","NSC",0.560633225057357,252
"KR","NTAP",0.210875736588178,252
"KR","NTRS",0.722666498393312,252
"KR","NU",0.920587044342669,252
"KR","NUE",-0.513276733896731,252
"KR","NVDA",0.855834204090994,252
"KR","NWL",0.943957868775609,252
"KR","NWSA",-0.432473467274625,252
"KR","OI",-0.821467620044594,252
"KR","OKE",-0.839525448822808,252
"KR","OMC",0.861254765493302,252
"KR","ORCL",0.674448956823054,252
"KR","ORLY",0.972396281099371,252
"KR","OXY",-0.84597403478377,252
"KR","PAYX",0.95079500600655,252
"KR","PBCT",0.708556842367872,252
"KR","PBI",-0.732243799164229,252
"KR","PCAR",0.329526948246206,252
"KR","PCG",0.896397831727547,252
"KR","PCL",0.457210312113775,252
"KR","PCLN",-0.442612304113851,252
"KR","PCP",-0.825213510756068,252
"KR","PCS",-0.712817954588819,252
"KR","PDCO",0.919016926794109,252
"KR","PEG",0.786498456363633,252
"KR","PEP",0.837115659551867,252
"KR","PETM",0.87883433843834,252
"KR","PFE",0.899065144668287,252
"KR","PFG",0.415262179023578,252
"KR","PG",0.630787817159169,252
"KR","PGR",0.874685067520009,252
"KR","PH",0.152894860034577,252
"KR","PHM",0.82568890721725,252
"KR","PKI",0.386873017110428,252
"KR","PLD",0.769676259420803,252
"KR","PLL",0.901666090932043,252
"KR","PM",-0.337472085964725,252
"KR","PNC",0.799116326369427,252
"KR","PNR",-0.672086600696697,252
"KR","PNW",0.858736168836955,252
"KR","POM",0.434170165102855,252
"KR","PPG",0.872193251198864,252
"KR","PPL",0.549001872590837,252
"KR","PRGO",0.725512360606073,252
"KR","PRU",-0.24929592835459,252
"KR","PSA",0.921500575000075,252
"KR","PSX",-0.486495615826808,252
"KR","PWR",-0.838975319893839,252
"KR","PX",-0.475801943649539,252
"KR","PXD",-0.782613416809719,252
"KR","QCOM",-0.775797562611813,252
"KR","QEP",-0.836885986114046,252
"KR","R",0.721496137644753,252
"KR","RAI",0.950182624448875,252
"KR","RDC",-0.869726411033283,252
"KR","RF",-0.519835958988498,252
"KR","RHI",0.950283255389182,252
"KR","RHT",0.893868645113834,252
"KR","RL",-0.252104782052761,252
"KR","ROK",-0.381624046791449,252
"KR","ROP",0.900788293270161,252
"KR","ROST",0.960053787698036,252
"KR","RRC",-0.923675267241814,252
"KR","RRD",0.688401920000682,252
"KR","RSG",0.864231874900448,252
"KR","RTN",0.877324646770196,252
"KR","S",-0.788470240179668,252
"KR","SAI",-0.0118520045753477,252
"KR","SBUX",0.936488222476338,252
"KR","SCG",0.75358620470669,252
"KR","SCHW",0.665464311024904,252
"KR","SE",-0.707291507111671,252
"KR","SEE",0.950776454698075,252
"KR","SHW",0.987256707128859,252
"KR","SIAL",0.823508151919353,252
"KR","SJM",0.790120150181397,252
"KR","SLB",-0.803712095642864,252
"KR","SLM",0.558865411646092,252
"KR","SNA",0.941291150391486,252
"KR","SNDK",-0.426702007436885,252
"KR","SNI",-0.550486006399206,252
"KR","SO",0.647777226787327,252
"KR","SPG",0.931012264415675,252
"KR","SPLS",0.890727916433284,252
"KR","SRCL",0.964943260929426,252
"KR","SRE",0.820307153802252,252
"KR","STI",0.692815975637844,252
"KR","STJ",0.440513912958888,252
"KR","STT",0.738225838598086,252
"KR","STX",0.426664735248342,252
"KR","STZ",0.971518416747393,252
"KR","SWK",0.858243089012064,252
"KR","SWN",-0.936398170773622,252
"KR","SWY",0.899296611750814,252
"KR","SYK",0.886304770943964,252
"KR","SYMC",0.702958644036881,252
"KR","SYY",0.803655844785636,252
"KR","T",-0.354057508526537,252
"KR","TAP",0.660769165537324,252
"KR","TDC",0.128300713717556,252
"KR","TE",0.84371138407728,252
"KR","TEG",0.826185716594106,252
"KR","TEL",0.80826810940301,252
"KR","TER",0.275194008988592,252
"KR","TGT",0.960452534351238,252
"KR","THC",-0.136062856639907,252
"KR","TIE",-0.127583821157261,252
"KR","TIF",-0.206962530872693,252
"KR","TJX",0.88775787044121,252
"KR","TMK",0.138994608573239,252
"KR","TMO",0.836469742188414,252
"KR","TRIP",-0.521410810080461,252
"KR","TROW",0.523336283062219,252
"KR","TRV",0.941558430735877,252
"KR","TSN",0.174638665650178,252
"KR","TSO",0.962272240681204,252
"KR","TSS",0.934749793989793,252
"KR","TWC",0.622467206217758,252
"KR","TWX",0.77691047654103,252
"KR","TXN",0.940004747044805,252
"KR","TXT",0.78920374422149,252
"KR","TYC",-0.0669447572379398,252
"KR","UNH",0.986139646681265,252
"KR","UNM",-0.214357966488756,252
"KR","UNP",0.825803768818329,252
"KR","UPS",0.403023990864207,252
"KR","URBN",0.423627731131811,252
"KR","USB",0.746181929046767,252
"KR","UTX",0.495182264169455,252
"KR","V",0.925053430691595,252
"KR","VAR",0.896059114926754,252
"KR","VFC",0.910485957138788,252
"KR","VIAB",-0.828157569523491,252
"KR","VLO",0.387592621190693,252
"KR","VMC",0.839500053298853,252
"KR","VNO",0.922829563800715,252
"KR","VRSN",0.854798484157551,252
"KR","VTR",0.872055105932591,252
"KR","VZ",0.271370702754056,252
"KR","WAG",-0.198514719793444,252
"KR","WAT",0.855708655011706,252
"KR","WDC",0.624799161294815,252
"KR","WEC",0.763542768685484,252
"KR","WFC",0.855623718899776,252
"KR","WFM",0.764098195408235,252
"KR","WHR",0.937147046236242,252
"KR","WIN",-0.484376945944337,252
"KR","WLP",0.943947087767957,252
"KR","WM",0.974031920399807,252
"KR","WMB",-0.148079676790106,252
"KR","WMT",0.81211511868913,252
"KR","WPI",0.640062065552941,252
"KR","WPX",-0.852407456898456,252
"KR","WU",0.864085701494281,252
"KR","WY",0.769692914015228,252
"KR","WYN",0.930534350292256,252
"KR","WYNN",-0.93866542959081,252
"KR","X",-0.332172544709253,252
"KR","XEL",0.885108695207825,252
"KR","XL",0.924579848553774,252
"KR","XLNX",-0.528445332814541,252
"KR","XOM",-0.845429662432045,252
"KR","XRAY",0.757570236962364,252
"KR","XRX",0.600957731685926,252
"KR","XYL",-0.286498140692764,252
"KR","YHOO",0.69865640912289,252
"KR","YUM",0.200836253250154,252
"KR","ZION",-0.700827380862454,252
"KR","ZMH",0.91283452785878,252
"KRFT","KSS",0.692935195513702,252
"KRFT","L",-0.485380928803977,252
"KRFT","LEG",0.711357832314283,252
"KRFT","LEN",0.713034554649822,252
"KRFT","LH",0.76457581422193,252
"KRFT","LLL",0.627906110584308,252
"KRFT","LLTC",0.44100567562917,252
"KRFT","LLY",0.671957508856578,252
"KRFT","LM",0.632845552026727,252
"KRFT","LMT",0.648877634339701,252
"KRFT","LNC",0.506885174913375,252
"KRFT","LO",0.684351464807148,252
"KRFT","LOW",0.708521615526678,252
"KRFT","LRCX",0.392365115575626,252
"KRFT","LSI",-0.656833470500831,252
"KRFT","LUK",-0.453078425583492,252
"KRFT","LUV",0.645219086424746,252
"KRFT","LYB",-0.391019005039931,252
"KRFT","M",0.695573994729372,252
"KRFT","MA",0.621424982194949,252
"KRFT","MAR",0.599087643024658,252
"KRFT","MAS",0.670346644350182,252
"KRFT","MAT",-0.645954167182921,252
"KRFT","MCD",0.0750190983188815,252
"KRFT","MCHP",0.349669692586117,252
"KRFT","MCK",0.674675219556611,252
"KRFT","MCO",0.518507297593395,252
"KRFT","MDLZ",0.196222886069104,252
"KRFT","MDT",0.699615688932805,252
"KRFT","MET",-0.166225233772289,252
"KRFT","MJN",0.505273584546286,252
"KRFT","MKC",0.756643891030306,252
"KRFT","MMC",0.592294720649417,252
"KRFT","MMM",0.686041625060185,252
"KRFT","MNST",0.672033227979422,252
"KRFT","MO",0.61482800343436,252
"KRFT","MON",0.31129869907983,252
"KRFT","MOS",0.245343706252966,252
"KRFT","MPC",0.488971422712967,252
"KRFT","MRK",0.370559206924103,252
"KRFT","MRO",-0.624823872566391,252
"KRFT","MS",0.501719708249713,252
"KRFT","MSFT",0.030563377523587,252
"KRFT","MSI",0.422602103686222,252
"KRFT","MTB",0.25246725681938,252
"KRFT","MU",-0.0402869090688414,252
"KRFT","MUR",-0.522559810196326,252
"KRFT","MWV",0.673866763537976,252
"KRFT","MYL",0.65245703475362,252
"KRFT","NBL",-0.574387899929808,252
"KRFT","NBR",-0.558311850156016,252
"KRFT","NDAQ",0.647432291975209,252
"KRFT","NE",-0.580055866461813,252
"KRFT","NEE",0.67372192950068,252
"KRFT","NEM",-0.136841790653176,252
"KRFT","NFLX",0.0870613617127765,252
"KRFT","NFX",-0.242205878811169,252
"KRFT","NI",0.656038241565429,252
"KRFT","NKE",0.584181981668436,252
"KRFT","NOC",0.720517432013017,252
"KRFT","NOV",-0.671073209704485,252
"KRFT","NRG",-0.579037535415797,252
"KRFT","NSC",0.217297681975516,252
"KRFT","NTAP",-0.0922015195911067,252
"KRFT","NTRS",0.451214913423365,252
"KRFT","NU",0.870439172738883,252
"KRFT","NUE",-0.528280555647314,252
"KRFT","NVDA",0.587498202522934,252
"KRFT","NWL",0.66452773018361,252
"KRFT","NWSA",-0.226210522303304,252
"KRFT","OI",-0.49625088800073,252
"KRFT","OKE",-0.606080334402284,252
"KRFT","OMC",0.663395623989194,252
"KRFT","ORCL",0.623430172456106,252
"KRFT","ORLY",0.73367121885594,252
"KRFT","OXY",-0.583177537157698,252
"KRFT","PAYX",0.63701170791706,252
"KRFT","PBCT",0.568592106687627,252
"KRFT","PBI",-0.412337071029239,252
"KRFT","PCAR",0.292000204456663,252
"KRFT","PCG",0.695944993663173,252
"KRFT","PCL",0.58062368432645,252
"KRFT","PCLN",-0.318195608741391,252
"KRFT","PCP",-0.529477076382537,252
"KRFT","PCS",-0.414463857838443,252
"KRFT","PDCO",0.661493495351559,252
"KRFT","PEG",0.630773168887473,252
"KRFT","PEP",0.523076205599407,252
"KRFT","PETM",0.736706567487715,252
"KRFT","PFE",0.740440494528694,252
"KRFT","PFG",0.208499703904385,252
"KRFT","PG",0.339954235023128,252
"KRFT","PGR",0.644780665459971,252
"KRFT","PH",0.176055832464325,252
"KRFT","PHM",0.711366501838611,252
"KRFT","PKI",0.556122266774948,252
"KRFT","PLD",0.706904512774397,252
"KRFT","PLL",0.675051136576501,252
"KRFT","PM",-0.405262152172072,252
"KRFT","PNC",0.625876181185486,252
"KRFT","PNR",-0.382325014830813,252
"KRFT","PNW",0.63444298570943,252
"KRFT","POM",0.28689922375132,252
"KRFT","PPG",0.683113214859709,252
"KRFT","PPL",0.413671068260526,252
"KRFT","PRGO",0.519341675717148,252
"KRFT","PRU",-0.237460347573366,252
"KRFT","PSA",0.731351622765544,252
"KRFT","PSX",-0.271488088547519,252
"KRFT","PWR",-0.633646967172265,252
"KRFT","PX",-0.352612412643422,252
"KRFT","PXD",-0.473746182316075,252
"KRFT","QCOM",-0.519230805028778,252
"KRFT","QEP",-0.560409427802888,252
"KRFT","R",0.529593988821548,252
"KRFT","RAI",0.704579758693249,252
"KRFT","RDC",-0.580604487800025,252
"KRFT","RF",-0.379247683313905,252
"KRFT","RHI",0.656733134491974,252
"KRFT","RHT",0.731906632619907,252
"KRFT","RL",-0.294429298083603,252
"KRFT","ROK",-0.0983292384814753,252
"KRFT","ROP",0.664043243494077,252
"KRFT","ROST",0.694285163980083,252
"KRFT","RRC",-0.608349205890126,252
"KRFT","RRD",0.507702316362263,252
"KRFT","RSG",0.558481193167224,252
"KRFT","RTN",0.640991247302324,252
"KRFT","S",-0.484562437180662,252
"KRFT","SAI",0.136165890062809,252
"KRFT","SBUX",0.737575898022509,252
"KRFT","SCG",0.59345537941122,252
"KRFT","SCHW",0.421356133447531,252
"KRFT","SE",-0.457801176254448,252
"KRFT","SEE",0.700851044557453,252
"KRFT","SHW",0.727639630484355,252
"KRFT","SIAL",0.494740163039352,252
"KRFT","SJM",0.717377945301622,252
"KRFT","SLB",-0.542869970813609,252
"KRFT","SLM",0.29755036053788,252
"KRFT","SNA",0.671549786370026,252
"KRFT","SNDK",-0.499106061959178,252
"KRFT","SNI",-0.485270744360037,252
"KRFT","SO",0.432907256171724,252
"KRFT","SPG",0.747825911615306,252
"KRFT","SPLS",0.670122372291123,252
"KRFT","SRCL",0.736526907423938,252
"KRFT","SRE",0.565022576032711,252
"KRFT","STI",0.551527149358961,252
"KRFT","STJ",0.418594250570108,252
"KRFT","STT",0.427269841816148,252
"KRFT","STX",0.175053168235212,252
"KRFT","STZ",0.769281274502986,252
"KRFT","SWK",0.581279458521097,252
"KRFT","SWN",-0.634942037776392,252
"KRFT","SWY",0.759987527045876,252
"KRFT","SYK",0.659905976410109,252
"KRFT","SYMC",0.388401347330771,252
"KRFT","SYY",0.53179311544098,252
"KRFT","T",-0.325423141057185,252
"KRFT","TAP",0.42654638305408,252
"KRFT","TDC",0.136328333674727,252
"KRFT","TE",0.616175888061408,252
"KRFT","TEG",0.565718829139381,252
"KRFT","TEL",0.672736730017332,252
"KRFT","TER",0.188420575099106,252
"KRFT","TGT",0.737909508417282,252
"KRFT","THC",-0.229901645929526,252
"KRFT","TIE",-0.169877990425852,252
"KRFT","TIF",-0.200026171658965,252
"KRFT","TJX",0.631843173681795,252
"KRFT","TMK",0.267576161946472,252
"KRFT","TMO",0.686473809039409,252
"KRFT","TRIP",-0.307552107090117,252
"KRFT","TROW",0.454401552444384,252
"KRFT","TRV",0.692363315203399,252
"KRFT","TSN",0.0447740288370902,252
"KRFT","TSO",0.702140650758776,252
"KRFT","TSS",0.727673552629224,252
"KRFT","TWC",0.429309049105496,252
"KRFT","TWX",0.511313128942236,252
"KRFT","TXN",0.697874862626528,252
"KRFT","TXT",0.667420156689851,252
"KRFT","TYC",0.0707220427273597,252
"KRFT","UNH",0.743495902058093,252
"KRFT","UNM",-0.150583614996231,252
"KRFT","UNP",0.46330924520434,252
"KRFT","UPS",0.234383733031689,252
"KRFT","URBN",0.446687396878935,252
"KRFT","USB",0.534729237441943,252
"KRFT","UTX",0.52181513381327,252
"KRFT","V",0.656756469003132,252
"KRFT","VAR",0.709842380367476,252
"KRFT","VFC",0.632102804603629,252
"KRFT","VIAB",-0.52477346800568,252
"KRFT","VLO",0.46359705540472,252
"KRFT","VMC",0.710700617945882,252
"KRFT","VNO",0.759771694847148,252
"KRFT","VRSN",0.58220702481097,252
"KRFT","VTR",0.677779243112135,252
"KRFT","VZ",0.136743682174575,252
"KRFT","WAG",-0.0945769414178762,252
"KRFT","WAT",0.694573095191769,252
"KRFT","WDC",0.336589185319472,252
"KRFT","WEC",0.593688860451984,252
"KRFT","WFC",0.592512335493736,252
"KRFT","WFM",0.580943981892515,252
"KRFT","WHR",0.68095411340523,252
"KRFT","WIN",-0.498692781160522,252
"KRFT","WLP",0.328262839865237,252
"KRFT","WM",0.692631196516463,252
"KRFT","WMB",-0.14748094972852,252
"KRFT","WMT",0.594584752022185,252
"KRFT","WPI",0.284077569034462,252
"KRFT","WPX",-0.632899258506109,252
"KRFT","WU",0.702739912637938,252
"KRFT","WY",0.480090247672598,252
"KRFT","WYN",0.682870205255488,252
"KRFT","WYNN",-0.701964453533091,252
"KRFT","X",-0.430275343634375,252
"KRFT","XEL",0.670376039910908,252
"KRFT","XL",0.712827942493894,252
"KRFT","XLNX",-0.279909186548518,252
"KRFT","XOM",-0.577586992489514,252
"KRFT","XRAY",0.503396045039748,252
"KRFT","XRX",0.316424977987813,252
"KRFT","XYL",-0.158299892707841,252
"KRFT","YHOO",0.413152560376033,252
"KRFT","YUM",0.347272806577282,252
"KRFT","ZION",-0.529166375756081,252
"KRFT","ZMH",0.686714744103317,252
"KSS","L",-0.564200351845851,252
"KSS","LEG",0.800513997181772,252
"KSS","LEN",0.801305197233963,252
"KSS","LH",0.876116603239658,252
"KSS","LLL",0.526467749007466,252
"KSS","LLTC",0.419012402907608,252
"KSS","LLY",0.762595848059493,252
"KSS","LM",0.728895577991848,252
"KSS","LMT",0.821285866876002,252
"KSS","LNC",0.698394766495928,252
"KSS","LO",0.734335065758489,252
"KSS","LOW",0.857721473599438,252
"KSS","LRCX",0.551927417342405,252
"KSS","LSI",-0.688812609626828,252
"KSS","LUK",-0.470577194127801,252
"KSS","LUV",0.78706334444795,252
"KSS","LYB",-0.256050890072289,252
"KSS","M",0.737325214300987,252
"KSS","MA",0.713663017444407,252
"KSS","MAR",0.764649747440139,252
"KSS","MAS",0.875288919378496,252
"KSS","MAT",-0.847244132729931,252
"KSS","MCD",-0.00540785411592849,252
"KSS","MCHP",0.476008686591256,252
"KSS","MCK",0.813100866052275,252
"KSS","MCO",0.649496490265119,252
"KSS","MDLZ",-0.171652841850856,252
"KSS","MDT",0.80239817187271,252
"KSS","MET",-0.178259953930119,252
"KSS","MJN",0.65328873842805,252
"KSS","MKC",0.568937757682,252
"KSS","MMC",0.663798784393779,252
"KSS","MMM",0.73108493838284,252
"KSS","MNST",0.86908499967116,252
"KSS","MO",0.750204477420018,252
"KSS","MON",0.148724361241201,252
"KSS","MOS",0.238782223206624,252
"KSS","MPC",0.739955742133971,252
"KSS","MRK",0.306403875654958,252
"KSS","MRO",-0.663649630017163,252
"KSS","MS",0.641889573897076,252
"KSS","MSFT",0.146783237969653,252
"KSS","MSI",0.300268208474583,252
"KSS","MTB",0.398406925413092,252
"KSS","MU",-0.0858942675162173,252
"KSS","MUR",-0.6661033662901,252
"KSS","MWV",0.780913273398375,252
"KSS","MYL",0.657431670679737,252
"KSS","NBL",-0.681029865128368,252
"KSS","NBR",-0.671133527349494,252
"KSS","NDAQ",0.826263574188945,252
"KSS","NE",-0.720393840945076,252
"KSS","NEE",0.525712559355344,252
"KSS","NEM",-0.0562964344764104,252
"KSS","NFLX",0.272038637827683,252
"KSS","NFX",-0.300783919996044,252
"KSS","NI",0.697409355681728,252
"KSS","NKE",0.702596941769911,252
"KSS","NOC",0.856500591900357,252
"KSS","NOV",-0.786311969126847,252
"KSS","NRG",-0.794820008890511,252
"KSS","NSC",0.479879587984986,252
"KSS","NTAP",0.120207405127284,252
"KSS","NTRS",0.743068978687974,252
"KSS","NU",0.608610790865055,252
"KSS","NUE",-0.343686024397089,252
"KSS","NVDA",0.814673301965999,252
"KSS","NWL",0.835929906445091,252
"KSS","NWSA",-0.200023031077662,252
"KSS","OI",-0.692663820963966,252
"KSS","OKE",-0.631958924614668,252
"KSS","OMC",0.717461066102341,252
"KSS","ORCL",0.537827049361128,252
"KSS","ORLY",0.835916822158807,252
"KSS","OXY",-0.685325629086232,252
"KSS","PAYX",0.811016376837948,252
"KSS","PBCT",0.693768480415883,252
"KSS","PBI",-0.680763525489406,252
"KSS","PCAR",0.0520364847441929,252
"KSS","PCG",0.633280591541728,252
"KSS","PCL",0.259950953053727,252
"KSS","PCLN",-0.215135459243792,252
"KSS","PCP",-0.731781232043621,252
"KSS","PCS",-0.55418728158838,252
"KSS","PDCO",0.733669326308246,252
"KSS","PEG",0.555707781262756,252
"KSS","PEP",0.647076070530447,252
"KSS","PETM",0.764417453283344,252
"KSS","PFE",0.844016156889816,252
"KSS","PFG",0.372143955484711,252
"KSS","PG",0.37080622465874,252
"KSS","PGR",0.731595866054089,252
"KSS","PH",-0.0736193193933292,252
"KSS","PHM",0.650855311677571,252
"KSS","PKI",0.466526460463603,252
"KSS","PLD",0.514746723986277,252
"KSS","PLL",0.724049251534358,252
"KSS","PM",-0.517716132705437,252
"KSS","PNC",0.754769413839632,252
"KSS","PNR",-0.542867908487627,252
"KSS","PNW",0.574699453425719,252
"KSS","POM",0.250283833006765,252
"KSS","PPG",0.686669482117725,252
